"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 26 15:33:44 GMT 2022","Sat Feb 26 15:34:16 GMT 2022","32907","Contract: TransparentUpgradeableProxy","without initialization","when not sending balance","","","has expected balance",""
"passed","Sat Feb 26 15:35:43 GMT 2022","Sat Feb 26 15:36:51 GMT 2022","68124","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when not sending balance","","","initializes the proxy",""
"passed","Sat Feb 26 15:36:45 GMT 2022","Sat Feb 26 15:37:41 GMT 2022","56375","Contract: Initializable","complex testing with inheritance","","","","initializes father",""
"passed","Sat Feb 26 15:20:41 GMT 2022","Sat Feb 26 15:21:14 GMT 2022","33487","Contract: AccessControl","renouncing","with granted role","","","only the sender can renounce their roles",""
"passed","Sat Feb 26 15:29:06 GMT 2022","Sat Feb 26 15:29:32 GMT 2022","26480","Contract: ERC1967Proxy","initialization with parameters","non payable > when not sending balance","","","has expected balance",""
"passed","Sat Feb 26 15:33:23 GMT 2022","Sat Feb 26 15:33:26 GMT 2022","2623","Contract: BeaconProxy","bad beacon is not accepted","","","","non-contract beacon",""
"skipped","Sat Feb 26 15:06:45 GMT 2022","Sat Feb 26 15:06:45 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","prevent overwritting active operation",""
"passed","Sat Feb 26 15:38:04 GMT 2022","Sat Feb 26 15:38:41 GMT 2022","37380","Contract: Clones","cloneDeterministic","initialization without parameters > non payable > when not sending balance","","","has expected balance",""
"passed","Sat Feb 26 15:22:36 GMT 2022","Sat Feb 26 15:23:07 GMT 2022","31571","Contract: MinimalForwarder","with message","verify > invalid signature","","","tampered from",""
"skipped","Sat Feb 26 15:26:37 GMT 2022","Sat Feb 26 15:26:37 GMT 2022","0","Contract: ERC1967Proxy","initialization without parameters","payable > when not sending balance","","","sets the implementation address",""
"passed","Sat Feb 26 15:37:42 GMT 2022","Sat Feb 26 15:38:06 GMT 2022","23590","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when sending some balance","","","reverts",""
"skipped","Sat Feb 26 15:06:45 GMT 2022","Sat Feb 26 15:06:45 GMT 2022","0","Contract: TimelockController","methods","simple > execute > with scheduled operation","","","revert if execution comes too early 1/2",""
"passed","Sat Feb 26 15:46:59 GMT 2022","Sat Feb 26 15:48:04 GMT 2022","64832","Contract: TransparentUpgradeableProxy","initialization with parameters","payable > when sending some balance","","","has expected balance",""
"passed","Sat Feb 26 15:13:58 GMT 2022","Sat Feb 26 15:14:59 GMT 2022","60454","Contract: PaymentSplitter","once deployed","release > Ether","","","reverts if no funds to claim",""
"broken","Sat Feb 26 15:08:13 GMT 2022","Sat Feb 26 15:08:13 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_total_supply_not_affected",""
"skipped","Sat Feb 26 15:06:54 GMT 2022","Sat Feb 26 15:06:54 GMT 2022","0","Contract: GovernorComp","","","","","deployment check",""
"passed","Sat Feb 26 15:17:24 GMT 2022","Sat Feb 26 15:18:32 GMT 2022","67551","Contract: AccessControl","revoking","with granted role","","","a role can be revoked multiple times",""
"passed","Sat Feb 26 15:26:37 GMT 2022","Sat Feb 26 15:26:54 GMT 2022","17322","Contract: ERC1967Proxy","initialization without parameters","payable > when not sending balance","","","initializes the proxy",""
