"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 02 10:20:06 GMT 2022","Wed Feb 02 10:20:07 GMT 2022","704","Contract: PaymentSplitter","","","","","rejects more shares than payees",""
"passed","Wed Feb 02 10:28:29 GMT 2022","Wed Feb 02 10:28:33 GMT 2022","3765","Contract: Create2","deploy","","","","fails deploying a contract if factory contract does not have sufficient balance",""
"skipped","Wed Feb 02 10:21:58 GMT 2022","Wed Feb 02 10:21:58 GMT 2022","0","Contract: VestingWallet","vesting schedule","ERC20 vesting","","","execute vesting schedule",""
"broken","Wed Feb 02 10:29:16 GMT 2022","Wed Feb 02 10:29:16 GMT 2022","16","Contract: ERC165Storage","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"passed","Wed Feb 02 10:24:37 GMT 2022","Wed Feb 02 10:24:43 GMT 2022","5531","Contract: ERC1155","like an ERC1155","balanceOfBatch","","","reverts when input arrays don't match up",""
"passed","Wed Feb 02 10:27:02 GMT 2022","Wed Feb 02 10:27:32 GMT 2022","29750","Contract: ERC20PresetMinterPauser","pausing","","","","cannot mint while paused",""
"skipped","Wed Feb 02 10:25:46 GMT 2022","Wed Feb 02 10:25:46 GMT 2022","0","Contract: ERC20VotesComp","Compound test suite","numCheckpoints","","","returns the number of checkpoints for a delegate",""
"passed","Wed Feb 02 10:26:22 GMT 2022","Wed Feb 02 10:26:26 GMT 2022","3992","Contract: ERC20PresetMinterPauser","","","","","deployer has the minter role",""
"passed","Wed Feb 02 10:24:15 GMT 2022","Wed Feb 02 10:24:18 GMT 2022","2863","Contract: ERC1155Supply","before mint","","","","exist",""
"passed","Wed Feb 02 10:20:21 GMT 2022","Wed Feb 02 10:20:28 GMT 2022","6318","Contract: Ownable","renounce ownership","","","","loses owner after renouncement",""
"skipped","Wed Feb 02 10:25:46 GMT 2022","Wed Feb 02 10:25:46 GMT 2022","0","Contract: ERC20VotesComp","transfers","","","","sender delegation",""
"skipped","Wed Feb 02 10:20:05 GMT 2022","Wed Feb 02 10:20:05 GMT 2022","1","Contract: TimelockController","methods","batch > execute > with scheduled operation > on time","","","executor can reveal",""
"failed","Wed Feb 02 10:23:41 GMT 2022","Wed Feb 02 10:27:11 GMT 2022","210167","tests.brownie","test_brownie","","","","test_brownie_connect",""
"passed","Wed Feb 02 10:28:39 GMT 2022","Wed Feb 02 10:28:44 GMT 2022","5246","Contract: Address","functionCall","with valid contract receiver","","","reverts when the called function throws",""
"passed","Wed Feb 02 10:21:58 GMT 2022","Wed Feb 02 10:22:14 GMT 2022","15668","Contract: Clones","clone","initialization without parameters > non payable > when not sending balance","","","has expected balance",""
"passed","Wed Feb 02 10:31:47 GMT 2022","Wed Feb 02 10:31:58 GMT 2022","11388","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the operator","","","clears the approval for the token ID",""
"broken","Wed Feb 02 10:26:18 GMT 2022","Wed Feb 02 10:26:18 GMT 2022","17","Contract: ERC1155","like an ERC1155","setApprovalForAll","","","emits an ApprovalForAll log",""
"skipped","Wed Feb 02 10:25:46 GMT 2022","Wed Feb 02 10:25:46 GMT 2022","0","Contract: ERC20VotesComp","set delegation","with signature","","","rejects bad nonce",""
"passed","Wed Feb 02 10:24:29 GMT 2022","Wed Feb 02 10:24:34 GMT 2022","4720","Contract: ERC1155Supply","after mint","single","","","exist",""
"broken","Wed Feb 02 10:37:34 GMT 2022","Wed Feb 02 10:37:34 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_caller_balance_not_affected",""
