"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 30 10:36:01 GMT 2021","Sat Oct 30 10:36:16 GMT 2021","15057","","Contract: ERC20Permit","","Contract: ERC20Permit","initial nonce is 0","initial nonce is 0",""
"broken","Sat Oct 30 10:41:52 GMT 2021","Sat Oct 30 10:42:02 GMT 2021","9833","","Contract: Address isContract","","Contract: Address isContract","returns false for account address","returns false for account address",""
"broken","Sat Oct 30 10:47:04 GMT 2021","Sat Oct 30 10:47:15 GMT 2021","11452","","Contract: EnumerableSet EnumerableBytes32Set","","Contract: EnumerableSet EnumerableBytes32Set","starts empty","starts empty",""
"broken","Sat Oct 30 10:42:02 GMT 2021","Sat Oct 30 10:42:12 GMT 2021","9964","","Contract: Arrays findUpperBound Even number of elements","","Contract: Arrays findUpperBound Even number of elements","returns correct index for the basic case","returns correct index for the basic case",""
"passed","Sat Oct 30 10:03:49 GMT 2021","Sat Oct 30 10:03:51 GMT 2021","1335","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Sat Oct 30 10:03:53 GMT 2021","Sat Oct 30 10:03:54 GMT 2021","1680","Ethers.js","","","","","testWritingToTheBlockchain",""
"broken","Sat Oct 30 10:03:55 GMT 2021","Sat Oct 30 10:03:56 GMT 2021","486","Ethers.js","","","","","testQueryHistoricEvents",""
"broken","Sat Oct 30 10:41:29 GMT 2021","Sat Oct 30 10:41:45 GMT 2021","16527","","Contract: ERC777 relative order of hooks","","Contract: ERC777 relative order of hooks","send","send",""
"broken","Sat Oct 30 10:37:57 GMT 2021","Sat Oct 30 10:38:08 GMT 2021","11072","","Contract: ERC20","","Contract: ERC20","has a name","has a name",""
"broken","Sat Oct 30 10:31:45 GMT 2021","Sat Oct 30 10:31:56 GMT 2021","10959","","Contract: MinimalForwarder with message verify valid signature","","Contract: MinimalForwarder with message verify valid signature","success","success",""
"broken","Sat Oct 30 10:29:26 GMT 2021","Sat Oct 30 10:29:49 GMT 2021","22470","","Contract: GovernorCompatibilityBravo","","Contract: GovernorCompatibilityBravo","deployment check","deployment check",""
"broken","Sat Oct 30 10:03:46 GMT 2021","Sat Oct 30 10:03:47 GMT 2021","935","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"broken","Sat Oct 30 10:30:06 GMT 2021","Sat Oct 30 10:30:22 GMT 2021","15967","","Contract: GovernorTimelockCompound","","Contract: GovernorTimelockCompound","doesn't accept ether transfers","doesn't accept ether transfers",""
"broken","Sat Oct 30 10:36:33 GMT 2021","Sat Oct 30 10:36:44 GMT 2021","11398","","Contract: ERC20Capped once deployed capped token","","Contract: ERC20Capped once deployed capped token","starts with the correct cap","starts with the correct cap",""
"passed","Sat Oct 30 10:07:03 GMT 2021","Sat Oct 30 10:07:03 GMT 2021","6","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"broken","Sat Oct 30 10:45:52 GMT 2021","Sat Oct 30 10:46:01 GMT 2021","8812","","Contract: SignedSafeMath add","","Contract: SignedSafeMath add","adds correctly if it does not overflow and the result is positive","adds correctly if it does not overflow and the result is positive",""
"passed","Sat Oct 30 10:07:04 GMT 2021","Sat Oct 30 10:07:04 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_migration",""
"broken","Sat Oct 30 10:33:40 GMT 2021","Sat Oct 30 10:33:40 GMT 2021","0","","Contract: UUPSUpgradeable","","Contract: UUPSUpgradeable","""before all"" hook for ""upgrade to upgradeable implementation""","""before all"" hook for ""upgrade to upgradeable implementation""",""
"broken","Sat Oct 30 10:42:31 GMT 2021","Sat Oct 30 10:42:42 GMT 2021","10161","","Contract: Arrays findUpperBound Empty array","","Contract: Arrays findUpperBound Empty array","always returns 0 for empty array","always returns 0 for empty array",""
"broken","Sat Oct 30 10:03:54 GMT 2021","Sat Oct 30 10:03:55 GMT 2021","988","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Sat Oct 30 10:04:22 GMT 2021","Sat Oct 30 10:04:22 GMT 2021","6","","org.neonlabs.compatibility.ConnectionTest","","org.neonlabs.compatibility.ConnectionTest","probe","probe()","allure description"
"broken","Sat Oct 30 10:30:38 GMT 2021","Sat Oct 30 10:30:55 GMT 2021","17008","","Contract: GovernorVotesQuorumFraction","","Contract: GovernorVotesQuorumFraction","deployment check","deployment check",""
"broken","Sat Oct 30 10:46:34 GMT 2021","Sat Oct 30 10:46:45 GMT 2021","11831","","Contract: Strings from uint256 - decimal format","","Contract: Strings from uint256 - decimal format","converts 0","converts 0",""
"failed","Sat Oct 30 10:28:38 GMT 2021","Sat Oct 30 10:28:42 GMT 2021","4672","","Contract: PaymentSplitter","","Contract: PaymentSplitter","rejects more shares than payees","rejects more shares than payees",""
"broken","Sat Oct 30 10:35:12 GMT 2021","Sat Oct 30 10:35:35 GMT 2021","23235","","Contract: ERC1155PresetMinterPauser","","Contract: ERC1155PresetMinterPauser","deployer has the default admin role","deployer has the default admin role",""
